"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Aug 15 10:28:24 GMT 2021","Sun Aug 15 10:28:35 GMT 2021","10303","tests","TC01_regist_test","","","","test_TC01_regist",""
